category,flow_id,src_ip,dst_ip,time_s,rtt_ms
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,92.9058,77.1614
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,92.9427,8.3499
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,92.9703,0.4885
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,92.9834,511.843
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,93.0314,9.298
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,93.0803,5.8858
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,93.0814,14.9195
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,93.0829,53.0458
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,93.1064,12.9163
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,93.2474,7.5998
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,93.266,8.7757
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,93.2801,10.2395
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,93.2816,1.0223
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,93.4044,13.5479
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,93.4196,1.0921
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,93.4216,52.2382
Campus WiFi,192.168.2.4:64529->172.16.2.131:8080,192.168.2.4,172.16.2.131,93.4542,11.4415
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,93.5158,8.4806
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,93.5357,64.7121
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,93.5596,0.7021
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,93.5942,6.7115
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,93.6042,12.3668
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,93.6604,10.0809
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,93.6875,32.1377
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,93.6919,23.9317
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,93.709,8.6486
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,93.7752,58.5052
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,93.7963,11.9356
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,93.8465,4.357
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,93.8799,9.6088
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,93.9772,10.0265
LAN (Wired),192.168.1.134:65486->172.16.3.161:8080,192.168.1.134,172.16.3.161,94.0503,1.2021
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,94.0779,11.777
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,94.1058,33.0678
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,94.1111,57.0818
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,94.1609,13.343
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,94.1726,0.8311
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.1737,10.888
Campus WiFi,192.168.2.4:64529->172.16.2.131:8080,192.168.2.4,172.16.2.131,94.1886,6.3619
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.2055,9.6798
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.2233,9.1115
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.3365,8.1826
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,94.3649,14.252
Campus WiFi,192.168.2.4:64529->172.16.2.131:8080,192.168.2.4,172.16.2.131,94.3787,18.7179
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,94.5707,6.807
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,94.5774,10.151
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,94.608,1.2438
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,94.623,0.8905
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,94.6413,1.5293
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,94.6677,30.8302
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,94.6748,1.8118
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.7288,9.7071
LAN (Wired),192.168.1.254:59549->172.16.5.154:8080,192.168.1.254,172.16.5.154,94.7662,1.1168
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.8325,4.403
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,94.8799,8.9255
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,94.9643,1.5028
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,94.9876,6.3508
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.004,9.3929
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,95.0123,1.4617
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.017,1.2293
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.0188,0.684
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.0321,12.591
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,95.0499,65.2437
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.0647,1.8676
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.0848,9.2013
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.0852,0.5987
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,95.1428,85.6026
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.1557,1.0657
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,95.1776,9.3342
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.1968,0.682
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.2645,1.1783
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,95.3545,9.6756
Campus WiFi,192.168.2.238:62192->172.16.1.244:22,192.168.2.238,172.16.1.244,95.3781,60.9681
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,95.397,0.7424
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,95.462,2.5271
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,95.4917,45.2696
Campus WiFi,192.168.2.4:64529->172.16.2.131:8080,192.168.2.4,172.16.2.131,95.4991,32.5463
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,95.5098,34.1754
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.6127,9.1211
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.6454,1.0962
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,95.6715,0.8085
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.6792,10.5655
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.7028,1.1903
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.7293,3.6258
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,95.7887,9.9926
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,95.8145,1.3654
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.865,0.7574
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,95.8693,1.1076
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,95.8892,7.5151
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,96.031,1.6506
Campus WiFi,192.168.2.4:64529->172.16.2.131:8080,192.168.2.4,172.16.2.131,96.0766,60.2598
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,96.1776,1.2896
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,96.1897,11.2919
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,96.1929,4.1589
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,96.1972,13.2766
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,96.3057,14.4092
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,96.3642,1.1017
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,96.4027,0.9826
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,96.4383,7.0497
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,96.4401,13.4384
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,96.5271,37.5289
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,96.6982,1.3886
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,96.8913,1.7423
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,96.893,1.2223
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,96.9161,1.9507
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,97.04,360.9116
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,97.2938,6.1493
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,97.295,0.1212
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,97.3161,1.8016
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,97.3989,34.1926
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,97.4177,23.3994
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,97.4817,1.0909
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,97.4829,64.3875
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,97.5257,38.8414
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,97.5643,3.4999
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,97.5775,1.4887
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,97.7542,14.5307
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,97.892,4.9172
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,97.9921,7.3402
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,98.0617,1.4785
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,98.0688,10.7284
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,98.1839,11.3289
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,98.2331,15.7832
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,98.2377,1.0514
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,98.2736,1.1497
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,98.4102,11.557
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,98.4773,52.6343
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,98.4925,8.2354
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,98.5108,32.9738
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,98.6659,1.0501
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,98.6731,1.098
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,98.6903,2.2293
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,98.696,52.104
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,98.7437,1.7382
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,98.7996,71.7946
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,98.8704,0.9705
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,98.8714,5.2494
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,98.9634,12.3241
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,98.9898,5.2226
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,99.0195,1.0924
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,99.0202,43.0465
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,99.0894,38.4706
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,99.1446,1.9396
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,99.1925,41.67
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,99.2746,14.5197
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,99.4703,10.7179
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,99.5141,9.9616
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,99.5902,4.8466
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,99.5904,44.2513
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,99.6997,0.9149
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,99.7158,1.2426
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,99.7326,0.6687
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,99.7439,53.8899
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,99.7938,1.2237
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,99.7991,1.2787
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,99.8565,0.7498
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,99.9256,45.491
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,99.9534,10.3627
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,100.1354,1.2792
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.2718,1.4954
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,100.294,6.2596
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.3258,1.2685
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,100.3604,1.6366
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,100.4258,1.2517
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.4668,1.1537
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,100.4743,0.8838
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.534,1.6228
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,100.5607,9.78
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,100.5922,1.312
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.6362,0.8643
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,100.652,0.9813
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,100.6711,1.2056
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,100.75,12.2272
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.8121,1.0763
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,100.8222,54.4153
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.8797,1.0157
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,100.8854,8.3859
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,100.9085,1.0796
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,100.9219,6.7234
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,100.954,8.3715
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,101.0597,0.7558
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,101.0973,1.7086
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,101.1705,1.1423
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,101.1945,0.7484
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,101.5064,9.0646
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,101.514,0.7575
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,101.5721,1.1257
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,101.7239,14.4331
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,101.7528,0.9121
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,101.8206,1.3374
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,101.8402,4.4575
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,101.8741,10.9363
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,101.895,0.9292
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,101.942,41.8453
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,101.9603,51.5654
Campus WiFi,192.168.2.47:55940->172.16.3.6:443,192.168.2.47,172.16.3.6,102.0239,8.7458
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,102.0835,1.3924
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,102.1093,1.4903
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,102.2157,4.4863
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,102.3361,1.9528
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,102.4058,1.9009
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,102.4271,0.1521
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,102.4343,3.3316
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,102.435,1.3296
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,102.4634,13.1084
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,102.4708,1.0629
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,102.5171,8.6974
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,102.5686,7.7753
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,102.7371,0.7111
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,102.7802,1.8152
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,102.8985,5.8517
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,103.0428,1.5902
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,103.3447,1.3447
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,103.5874,1.7425
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,103.5991,4.4951
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,103.6546,0.4948
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,103.6797,1.4447
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,103.7003,10.8332
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,103.7838,7.3255
Remote Internet,10.0.5.29:64183->172.16.5.93:8080,10.0.5.29,172.16.5.93,103.8465,73.9514
Campus WiFi,192.168.2.33:50376->172.16.3.184:8080,192.168.2.33,172.16.3.184,103.884,5.9072
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,103.92,12.7533
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,103.9762,0.9902
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,103.9906,1.6984
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,104.0747,1.8373
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.1762,10.7667
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.1903,1.4638
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.2049,8.2896
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,104.225,1.3957
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,104.3015,1.8259
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.335,6.8934
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.3792,8.3541
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,104.5303,12.3468
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,104.535,1.046
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,104.5474,1.5288
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.6004,8.2128
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,104.7161,0.1396
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,104.7319,1.2367
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,104.7787,0.3706
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,104.8026,1.6124
Campus WiFi,192.168.2.125:58211->172.16.1.88:22,192.168.2.125,172.16.1.88,104.8653,11.984
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,104.8915,9.9327
LAN (Wired),192.168.1.47:63861->172.16.4.120:22,192.168.1.47,172.16.4.120,104.9083,0.9955
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,104.9313,1.0804
LAN (Wired),192.168.1.233:63487->172.16.5.39:80,192.168.1.233,172.16.5.39,105.0784,1.4844
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,105.2154,1.5725
LAN (Wired),192.168.1.231:61013->172.16.5.104:443,192.168.1.231,172.16.5.104,105.2793,1.1712
Campus WiFi,192.168.2.176:65169->172.16.2.185:80,192.168.2.176,172.16.2.185,105.3482,91.7522
